"indicatorId","source","date","wardId","value"
186,"Census","2011-03","20727",3330
186,"Census","2011-03","20728",2612
186,"Census","2011-03","20729",993
186,"Census","2011-03","20730",411
186,"Census","2011-03","20731",462
186,"Census","2011-03","20732",4461
186,"Census","2011-03","20733",591
186,"Census","2011-03","20734",481
187,"Census","2011-03","20718",631
187,"Census","2011-03","20719",509
187,"Census","2011-03","20720",482
187,"Census","2011-03","20721",1162
187,"Census","2011-03","20722",741
187,"Census","2011-03","20723",562
187,"Census","2011-03","20724",1149
187,"Census","2011-03","20725",654
187,"Census","2011-03","20726",347
187,"Census","2011-03","20727",579
187,"Census","2011-03","20728",370
187,"Census","2011-03","20729",619
187,"Census","2011-03","20730",632
187,"Census","2011-03","20731",601
187,"Census","2011-03","20732",595
187,"Census","2011-03","20733",1041
187,"Census","2011-03","20734",868
188,"Census","2011-03","20718",204
188,"Census","2011-03","20719",233
188,"Census","2011-03","20720",234
188,"Census","2011-03","20721",642
188,"Census","2011-03","20722",246
188,"Census","2011-03","20723",157
188,"Census","2011-03","20724",767
188,"Census","2011-03","20725",233
188,"Census","2011-03","20726",213
188,"Census","2011-03","20727",201
188,"Census","2011-03","20728",214
188,"Census","2011-03","20729",381
188,"Census","2011-03","20730",420
188,"Census","2011-03","20731",464
188,"Census","2011-03","20732",307
188,"Census","2011-03","20733",649
188,"Census","2011-03","20734",561
189,"Census","2011-03","20718",102
189,"Census","2011-03","20719",148
189,"Census","2011-03","20720",114
189,"Census","2011-03","20721",351
189,"Census","2011-03","20722",161
189,"Census","2011-03","20723",119
189,"Census","2011-03","20724",349
189,"Census","2011-03","20725",126
189,"Census","2011-03","20726",148
189,"Census","2011-03","20727",159
189,"Census","2011-03","20728",164
189,"Census","2011-03","20729",226
189,"Census","2011-03","20730",220
189,"Census","2011-03","20731",198
189,"Census","2011-03","20732",192
189,"Census","2011-03","20733",316
189,"Census","2011-03","20734",263
211,"Census","2011-03","20718",14873
211,"Census","2011-03","20719",13954
211,"Census","2011-03","20720",12531
211,"Census","2011-03","20721",17871
211,"Census","2011-03","20722",19151
211,"Census","2011-03","20723",13683
211,"Census","2011-03","20724",18882
211,"Census","2011-03","20725",14959
211,"Census","2011-03","20726",14504
211,"Census","2011-03","20727",22635
211,"Census","2011-03","20728",15185
211,"Census","2011-03","20729",18311
211,"Census","2011-03","20730",13572
211,"Census","2011-03","20731",13460
211,"Census","2011-03","20732",20518
211,"Census","2011-03","20733",17206
211,"Census","2011-03","20734",13225
212,"Census","2011-03","20718",7121
212,"Census","2011-03","20719",6907
212,"Census","2011-03","20720",6582
212,"Census","2011-03","20721",9745
212,"Census","2011-03","20722",8231
212,"Census","2011-03","20723",6453
212,"Census","2011-03","20724",11602
212,"Census","2011-03","20725",6481
212,"Census","2011-03","20726",6709
212,"Census","2011-03","20727",8446
212,"Census","2011-03","20728",6536
212,"Census","2011-03","20729",9490
212,"Census","2011-03","20730",7439
212,"Census","2011-03","20731",7959
212,"Census","2011-03","20732",8766
212,"Census","2011-03","20733",10047
212,"Census","2011-03","20734",7423
213,"Census","2011-03","20718",2287
213,"Census","2011-03","20719",2104
213,"Census","2011-03","20720",2241
213,"Census","2011-03","20721",3850
213,"Census","2011-03","20722",2777
213,"Census","2011-03","20723",2104
213,"Census","2011-03","20724",4551
213,"Census","2011-03","20725",2050
213,"Census","2011-03","20726",2007
213,"Census","2011-03","20727",2269
213,"Census","2011-03","20728",1682
213,"Census","2011-03","20729",2882
213,"Census","2011-03","20730",2698
213,"Census","2011-03","20731",2925
213,"Census","2011-03","20732",2771
213,"Census","2011-03","20733",4166
213,"Census","2011-03","20734",3141
214,"Census","2011-03","20718",569
214,"Census","2011-03","20719",585
214,"Census","2011-03","20720",659
214,"Census","2011-03","20721",1322
214,"Census","2011-03","20722",751
214,"Census","2011-03","20723",575
214,"Census","2011-03","20724",1723
214,"Census","2011-03","20725",579
214,"Census","2011-03","20726",597
214,"Census","2011-03","20727",632
214,"Census","2011-03","20728",578
214,"Census","2011-03","20729",883
214,"Census","2011-03","20730",911
214,"Census","2011-03","20731",1035
214,"Census","2011-03","20732",858
214,"Census","2011-03","20733",1490
214,"Census","2011-03","20734",1199
215,"Census","2011-03","20718",166
215,"Census","2011-03","20719",165
215,"Census","2011-03","20720",208
215,"Census","2011-03","20721",423
215,"Census","2011-03","20722",202
215,"Census","2011-03","20723",152
215,"Census","2011-03","20724",540
215,"Census","2011-03","20725",169
215,"Census","2011-03","20726",177
215,"Census","2011-03","20727",183
215,"Census","2011-03","20728",169
215,"Census","2011-03","20729",301
215,"Census","2011-03","20730",311
215,"Census","2011-03","20731",367
215,"Census","2011-03","20732",310
215,"Census","2011-03","20733",483
215,"Census","2011-03","20734",392
217,"Census","2011-03","20718",1510
217,"Census","2011-03","20719",1409
217,"Census","2011-03","20720",1678
217,"Census","2011-03","20721",2843
217,"Census","2011-03","20722",1955
217,"Census","2011-03","20723",1543
217,"Census","2011-03","20724",3381
217,"Census","2011-03","20725",1386
217,"Census","2011-03","20726",1301
217,"Census","2011-03","20727",1670
217,"Census","2011-03","20728",1132
217,"Census","2011-03","20729",1922
217,"Census","2011-03","20730",2018
217,"Census","2011-03","20731",2322
217,"Census","2011-03","20732",1991
217,"Census","2011-03","20733",3524
217,"Census","2011-03","20734",2657
218,"Census","2011-03","20718",2283
218,"Census","2011-03","20719",2148
218,"Census","2011-03","20720",2198
218,"Census","2011-03","20721",3242
218,"Census","2011-03","20722",2698
218,"Census","2011-03","20723",2128
218,"Census","2011-03","20724",3731
218,"Census","2011-03","20725",2188
218,"Census","2011-03","20726",1857
218,"Census","2011-03","20727",2352
218,"Census","2011-03","20728",1584
218,"Census","2011-03","20729",2436
218,"Census","2011-03","20730",2244
218,"Census","2011-03","20731",2749
218,"Census","2011-03","20732",2689
218,"Census","2011-03","20733",3370
218,"Census","2011-03","20734",2688
219,"Census","2011-03","20718",21223
219,"Census","2011-03","20719",20158
219,"Census","2011-03","20720",18345
219,"Census","2011-03","20721",27126
219,"Census","2011-03","20722",26459
219,"Census","2011-03","20723",19296
219,"Census","2011-03","20724",30186
219,"Census","2011-03","20725",20664
219,"Census","2011-03","20726",20836
219,"Census","2011-03","20727",30143
219,"Census","2011-03","20728",21434
219,"Census","2011-03","20729",27509
219,"Census","2011-03","20730",20669
219,"Census","2011-03","20731",20675
219,"Census","2011-03","20732",28543
219,"Census","2011-03","20733",26498
219,"Census","2011-03","20734",20035
220,"Census","2011-03","20718",21994
220,"Census","2011-03","20719",20861
220,"Census","2011-03","20720",19113
220,"Census","2011-03","20721",27616
220,"Census","2011-03","20722",27382
220,"Census","2011-03","20723",20136
220,"Census","2011-03","20724",30484
220,"Census","2011-03","20725",21440
220,"Census","2011-03","20726",21213
220,"Census","2011-03","20727",31081
220,"Census","2011-03","20728",21721
220,"Census","2011-03","20729",27801
220,"Census","2011-03","20730",21011
220,"Census","2011-03","20731",21419
220,"Census","2011-03","20732",29284
220,"Census","2011-03","20733",27253
220,"Census","2011-03","20734",20648
231,"Census","2011-03","20718",20063
231,"Census","2011-03","20719",19463
231,"Census","2011-03","20720",18509
231,"Census","2011-03","20721",26470
231,"Census","2011-03","20722",26450
231,"Census","2011-03","20723",19144
231,"Census","2011-03","20724",31754
231,"Census","2011-03","20725",19383
231,"Census","2011-03","20726",21264
231,"Census","2011-03","20727",30146
231,"Census","2011-03","20728",22518
231,"Census","2011-03","20729",28666
231,"Census","2011-03","20730",21634
231,"Census","2011-03","20731",22104
231,"Census","2011-03","20732",29569
231,"Census","2011-03","20733",26952
231,"Census","2011-03","20734",20335
232,"Census","2011-03","20718",4283
232,"Census","2011-03","20719",4215
232,"Census","2011-03","20720",4489
232,"Census","2011-03","20721",6362
232,"Census","2011-03","20722",3745
232,"Census","2011-03","20723",3664
232,"Census","2011-03","20724",7977
232,"Census","2011-03","20725",3911
232,"Census","2011-03","20726",2910
232,"Census","2011-03","20727",2361
232,"Census","2011-03","20728",2260
232,"Census","2011-03","20729",4284
232,"Census","2011-03","20730",4046
232,"Census","2011-03","20731",5156
232,"Census","2011-03","20732",3437
232,"Census","2011-03","20733",7010
232,"Census","2011-03","20734",4860
233,"Census","2011-03","20718",3071
233,"Census","2011-03","20719",3317
233,"Census","2011-03","20720",2953
233,"Census","2011-03","20721",2956
233,"Census","2011-03","20722",3041
233,"Census","2011-03","20723",2757
233,"Census","2011-03","20724",4180
233,"Census","2011-03","20725",2779
233,"Census","2011-03","20726",3429
233,"Census","2011-03","20727",6482
233,"Census","2011-03","20728",4753
233,"Census","2011-03","20729",3544
233,"Census","2011-03","20730",2621
233,"Census","2011-03","20731",2945
233,"Census","2011-03","20732",7305
233,"Census","2011-03","20733",3325
233,"Census","2011-03","20734",2563
234,"Census","2011-03","20718",1765
234,"Census","2011-03","20719",1579
234,"Census","2011-03","20720",1662
234,"Census","2011-03","20721",2111
234,"Census","2011-03","20722",1766
234,"Census","2011-03","20723",1442
234,"Census","2011-03","20724",2532
234,"Census","2011-03","20725",1512
234,"Census","2011-03","20726",1646
234,"Census","2011-03","20727",1684
234,"Census","2011-03","20728",1484
234,"Census","2011-03","20729",2563
234,"Census","2011-03","20730",1983
234,"Census","2011-03","20731",1820
234,"Census","2011-03","20732",1557
234,"Census","2011-03","20733",1966
234,"Census","2011-03","20734",1472
235,"Census","2011-03","20718",7761
235,"Census","2011-03","20719",7054
235,"Census","2011-03","20720",5787
235,"Census","2011-03","20721",8390
235,"Census","2011-03","20722",14506
235,"Census","2011-03","20723",8364
235,"Census","2011-03","20724",9177
235,"Census","2011-03","20725",8337
235,"Census","2011-03","20726",10709
235,"Census","2011-03","20727",17733
235,"Census","2011-03","20728",12382
235,"Census","2011-03","20729",14465
235,"Census","2011-03","20730",8932
235,"Census","2011-03","20731",6881
235,"Census","2011-03","20732",14280
235,"Census","2011-03","20733",7189
235,"Census","2011-03","20734",5636
236,"Census","2011-03","20718",3183
236,"Census","2011-03","20719",3298
236,"Census","2011-03","20720",3618
236,"Census","2011-03","20721",6651
236,"Census","2011-03","20722",3392
236,"Census","2011-03","20723",2917
236,"Census","2011-03","20724",7888
236,"Census","2011-03","20725",2844
236,"Census","2011-03","20726",2570
236,"Census","2011-03","20727",1886
236,"Census","2011-03","20728",1639
236,"Census","2011-03","20729",3810
236,"Census","2011-03","20730",4052
236,"Census","2011-03","20731",5302
236,"Census","2011-03","20732",2990
236,"Census","2011-03","20733",7462
236,"Census","2011-03","20734",5804
251,"Nomis","2014-12","20718",138
251,"Nomis","2014-12","20719",237
251,"Nomis","2014-12","20720",176
251,"Nomis","2014-12","20721",779
251,"Nomis","2014-12","20722",220
251,"Nomis","2014-12","20723",157
251,"Nomis","2014-12","20724",877
251,"Nomis","2014-12","20725",169
251,"Nomis","2014-12","20726",247
251,"Nomis","2014-12","20727",181
251,"Nomis","2014-12","20728",309
251,"Nomis","2014-12","20729",500
251,"Nomis","2014-12","20730",545
251,"Nomis","2014-12","20731",337
251,"Nomis","2014-12","20732",269
251,"Nomis","2014-12","20733",489
251,"Nomis","2014-12","20734",438
252,"Nomis","2014-12","20718",95
252,"Nomis","2014-12","20719",165
252,"Nomis","2014-12","20720",121
252,"Nomis","2014-12","20721",524
252,"Nomis","2014-12","20722",135
252,"Nomis","2014-12","20723",103
252,"Nomis","2014-12","20724",615
252,"Nomis","2014-12","20725",114
252,"Nomis","2014-12","20726",177
252,"Nomis","2014-12","20727",115
252,"Nomis","2014-12","20728",223
252,"Nomis","2014-12","20729",346
252,"Nomis","2014-12","20730",378
252,"Nomis","2014-12","20731",227
252,"Nomis","2014-12","20732",195
252,"Nomis","2014-12","20733",322
252,"Nomis","2014-12","20734",301
253,"Nomis","2014-12","20718",43
253,"Nomis","2014-12","20719",72
253,"Nomis","2014-12","20720",55
253,"Nomis","2014-12","20721",255
253,"Nomis","2014-12","20722",85
253,"Nomis","2014-12","20723",54
253,"Nomis","2014-12","20724",262
253,"Nomis","2014-12","20725",55
253,"Nomis","2014-12","20726",70
253,"Nomis","2014-12","20727",66
253,"Nomis","2014-12","20728",86
253,"Nomis","2014-12","20729",154
253,"Nomis","2014-12","20730",167
253,"Nomis","2014-12","20731",110
253,"Nomis","2014-12","20732",74
253,"Nomis","2014-12","20733",167
253,"Nomis","2014-12","20734",137
255,"Nomis","2014-05","20718",185
255,"Nomis","2014-05","20719",300
255,"Nomis","2014-05","20720",240
255,"Nomis","2014-05","20721",975
255,"Nomis","2014-05","20722",295
255,"Nomis","2014-05","20723",200
255,"Nomis","2014-05","20724",1085
255,"Nomis","2014-05","20725",225
255,"Nomis","2014-05","20726",350
255,"Nomis","2014-05","20727",260
255,"Nomis","2014-05","20728",410
255,"Nomis","2014-05","20729",655
255,"Nomis","2014-05","20730",740
255,"Nomis","2014-05","20731",470
255,"Nomis","2014-05","20732",380
255,"Nomis","2014-05","20733",650
255,"Nomis","2014-05","20734",635
256,"Nomis","2014-05","20718",50
256,"Nomis","2014-05","20719",85
256,"Nomis","2014-05","20720",60
256,"Nomis","2014-05","20721",225
256,"Nomis","2014-05","20722",75
256,"Nomis","2014-05","20723",55
256,"Nomis","2014-05","20724",235
256,"Nomis","2014-05","20725",50
256,"Nomis","2014-05","20726",75
256,"Nomis","2014-05","20727",50
256,"Nomis","2014-05","20728",65
256,"Nomis","2014-05","20729",105
256,"Nomis","2014-05","20730",130
256,"Nomis","2014-05","20731",80
256,"Nomis","2014-05","20732",80
256,"Nomis","2014-05","20733",145
256,"Nomis","2014-05","20734",160
257,"Nomis","2014-05","20718",115
257,"Nomis","2014-05","20719",155
257,"Nomis","2014-05","20720",135
257,"Nomis","2014-05","20721",610
257,"Nomis","2014-05","20722",160
257,"Nomis","2014-05","20723",115
257,"Nomis","2014-05","20724",660
257,"Nomis","2014-05","20725",130
257,"Nomis","2014-05","20726",200
257,"Nomis","2014-05","20727",135
257,"Nomis","2014-05","20728",265
257,"Nomis","2014-05","20729",420
257,"Nomis","2014-05","20730",455
257,"Nomis","2014-05","20731",285
257,"Nomis","2014-05","20732",245
257,"Nomis","2014-05","20733",400
257,"Nomis","2014-05","20734",360
258,"Nomis","2014-05","20718",20
258,"Nomis","2014-05","20719",60
258,"Nomis","2014-05","20720",45
258,"Nomis","2014-05","20721",140
258,"Nomis","2014-05","20722",60
258,"Nomis","2014-05","20723",30
258,"Nomis","2014-05","20724",190
258,"Nomis","2014-05","20725",45
258,"Nomis","2014-05","20726",75
258,"Nomis","2014-05","20727",75
258,"Nomis","2014-05","20728",80
258,"Nomis","2014-05","20729",130
258,"Nomis","2014-05","20730",155
258,"Nomis","2014-05","20731",105
258,"Nomis","2014-05","20732",55
258,"Nomis","2014-05","20733",100
258,"Nomis","2014-05","20734",115
259,"Nomis","2014-05","20718",125
259,"Nomis","2014-05","20719",210
259,"Nomis","2014-05","20720",175
259,"Nomis","2014-05","20721",650
259,"Nomis","2014-05","20722",195
259,"Nomis","2014-05","20723",125
259,"Nomis","2014-05","20724",805
259,"Nomis","2014-05","20725",150
259,"Nomis","2014-05","20726",265
259,"Nomis","2014-05","20727",180
259,"Nomis","2014-05","20728",305
259,"Nomis","2014-05","20729",450
259,"Nomis","2014-05","20730",505
259,"Nomis","2014-05","20731",310
259,"Nomis","2014-05","20732",275
259,"Nomis","2014-05","20733",435
259,"Nomis","2014-05","20734",410
260,"Nomis","2014-05","20718",60
260,"Nomis","2014-05","20719",90
260,"Nomis","2014-05","20720",65
260,"Nomis","2014-05","20721",325
260,"Nomis","2014-05","20722",100
260,"Nomis","2014-05","20723",75
260,"Nomis","2014-05","20724",280
260,"Nomis","2014-05","20725",75
260,"Nomis","2014-05","20726",85
260,"Nomis","2014-05","20727",80
260,"Nomis","2014-05","20728",105
260,"Nomis","2014-05","20729",205
260,"Nomis","2014-05","20730",235
260,"Nomis","2014-05","20731",160
260,"Nomis","2014-05","20732",105
260,"Nomis","2014-05","20733",215
260,"Nomis","2014-05","20734",225
271,"Nomis","2014-05","20718",810
271,"Nomis","2014-05","20719",875
271,"Nomis","2014-05","20720",1075
271,"Nomis","2014-05","20721",2115
271,"Nomis","2014-05","20722",895
271,"Nomis","2014-05","20723",635
271,"Nomis","2014-05","20724",2700
271,"Nomis","2014-05","20725",840
271,"Nomis","2014-05","20726",915
271,"Nomis","2014-05","20727",865
271,"Nomis","2014-05","20728",810
271,"Nomis","2014-05","20729",1330
271,"Nomis","2014-05","20730",1565
271,"Nomis","2014-05","20731",1540
271,"Nomis","2014-05","20732",1195
271,"Nomis","2014-05","20733",2390
271,"Nomis","2014-05","20734",2090
272,"Nomis","2014-05","20718",125
272,"Nomis","2014-05","20719",140
272,"Nomis","2014-05","20720",115
272,"Nomis","2014-05","20721",220
272,"Nomis","2014-05","20722",85
272,"Nomis","2014-05","20723",100
272,"Nomis","2014-05","20724",235
272,"Nomis","2014-05","20725",130
272,"Nomis","2014-05","20726",75
272,"Nomis","2014-05","20727",130
272,"Nomis","2014-05","20728",40
272,"Nomis","2014-05","20729",95
272,"Nomis","2014-05","20730",110
272,"Nomis","2014-05","20731",110
272,"Nomis","2014-05","20732",85
272,"Nomis","2014-05","20733",220
272,"Nomis","2014-05","20734",170
273,"Nomis","2014-05","20718",80
273,"Nomis","2014-05","20719",95
273,"Nomis","2014-05","20720",80
273,"Nomis","2014-05","20721",160
273,"Nomis","2014-05","20722",15
273,"Nomis","2014-05","20723",45
273,"Nomis","2014-05","20724",190
273,"Nomis","2014-05","20725",65
273,"Nomis","2014-05","20726",40
273,"Nomis","2014-05","20727",50
273,"Nomis","2014-05","20728",15
273,"Nomis","2014-05","20729",40
273,"Nomis","2014-05","20730",115
273,"Nomis","2014-05","20731",95
273,"Nomis","2014-05","20732",50
273,"Nomis","2014-05","20733",170
273,"Nomis","2014-05","20734",130
274,"Nomis","2014-05","20718",175
274,"Nomis","2014-05","20719",215
274,"Nomis","2014-05","20720",320
274,"Nomis","2014-05","20721",585
274,"Nomis","2014-05","20722",225
274,"Nomis","2014-05","20723",140
274,"Nomis","2014-05","20724",890
274,"Nomis","2014-05","20725",235
274,"Nomis","2014-05","20726",295
274,"Nomis","2014-05","20727",245
274,"Nomis","2014-05","20728",325
274,"Nomis","2014-05","20729",470
274,"Nomis","2014-05","20730",560
274,"Nomis","2014-05","20731",390
274,"Nomis","2014-05","20732",390
274,"Nomis","2014-05","20733",590
274,"Nomis","2014-05","20734",530
275,"Nomis","2014-05","20718",160
275,"Nomis","2014-05","20719",165
275,"Nomis","2014-05","20720",205
275,"Nomis","2014-05","20721",460
275,"Nomis","2014-05","20722",185
275,"Nomis","2014-05","20723",125
275,"Nomis","2014-05","20724",555
275,"Nomis","2014-05","20725",135
275,"Nomis","2014-05","20726",185
275,"Nomis","2014-05","20727",165
275,"Nomis","2014-05","20728",170
275,"Nomis","2014-05","20729",280
275,"Nomis","2014-05","20730",305
275,"Nomis","2014-05","20731",330
275,"Nomis","2014-05","20732",215
275,"Nomis","2014-05","20733",470
275,"Nomis","2014-05","20734",455
276,"Nomis","2014-05","20718",165
276,"Nomis","2014-05","20719",155
276,"Nomis","2014-05","20720",215
276,"Nomis","2014-05","20721",385
276,"Nomis","2014-05","20722",200
276,"Nomis","2014-05","20723",100
276,"Nomis","2014-05","20724",525
276,"Nomis","2014-05","20725",150
276,"Nomis","2014-05","20726",195
276,"Nomis","2014-05","20727",150
276,"Nomis","2014-05","20728",170
276,"Nomis","2014-05","20729",250
276,"Nomis","2014-05","20730",315
276,"Nomis","2014-05","20731",315
276,"Nomis","2014-05","20732",290
276,"Nomis","2014-05","20733",550
276,"Nomis","2014-05","20734",480
277,"Nomis","2014-05","20718",105
277,"Nomis","2014-05","20719",105
277,"Nomis","2014-05","20720",140
277,"Nomis","2014-05","20721",305
277,"Nomis","2014-05","20722",185
277,"Nomis","2014-05","20723",125
277,"Nomis","2014-05","20724",305
277,"Nomis","2014-05","20725",125
277,"Nomis","2014-05","20726",125
277,"Nomis","2014-05","20727",125
277,"Nomis","2014-05","20728",90
277,"Nomis","2014-05","20729",195
277,"Nomis","2014-05","20730",160
277,"Nomis","2014-05","20731",300
277,"Nomis","2014-05","20732",165
277,"Nomis","2014-05","20733",390
277,"Nomis","2014-05","20734",325
278,"Nomis","2014-05","20718",425
278,"Nomis","2014-05","20719",450
278,"Nomis","2014-05","20720",500
278,"Nomis","2014-05","20721",1050
278,"Nomis","2014-05","20722",400
278,"Nomis","2014-05","20723",300
278,"Nomis","2014-05","20724",1445
278,"Nomis","2014-05","20725",395
278,"Nomis","2014-05","20726",460
278,"Nomis","2014-05","20727",505
278,"Nomis","2014-05","20728",500
278,"Nomis","2014-05","20729",740
278,"Nomis","2014-05","20730",840
278,"Nomis","2014-05","20731",770
278,"Nomis","2014-05","20732",655
278,"Nomis","2014-05","20733",1175
278,"Nomis","2014-05","20734",1035
279,"Nomis","2014-05","20718",385
279,"Nomis","2014-05","20719",425
279,"Nomis","2014-05","20720",575
279,"Nomis","2014-05","20721",1065
279,"Nomis","2014-05","20722",495
279,"Nomis","2014-05","20723",335
279,"Nomis","2014-05","20724",1255
279,"Nomis","2014-05","20725",445
279,"Nomis","2014-05","20726",455
279,"Nomis","2014-05","20727",360
279,"Nomis","2014-05","20728",310
279,"Nomis","2014-05","20729",590
279,"Nomis","2014-05","20730",725
279,"Nomis","2014-05","20731",770
279,"Nomis","2014-05","20732",540
279,"Nomis","2014-05","20733",1215
279,"Nomis","2014-05","20734",1055
280,"Nomis","2014-05","20718",30
280,"Nomis","2014-05","20719",35
280,"Nomis","2014-05","20720",20
280,"Nomis","2014-05","20721",80
280,"Nomis","2014-05","20722",40
280,"Nomis","2014-05","20723",15
280,"Nomis","2014-05","20724",30
280,"Nomis","2014-05","20725",20
280,"Nomis","2014-05","20726",20
280,"Nomis","2014-05","20727",10
280,"Nomis","2014-05","20728",5
280,"Nomis","2014-05","20729",25
280,"Nomis","2014-05","20730",55
280,"Nomis","2014-05","20731",35
280,"Nomis","2014-05","20732",10
280,"Nomis","2014-05","20733",45
280,"Nomis","2014-05","20734",40
281,"Nomis","2014-05","20718",55
281,"Nomis","2014-05","20719",30
281,"Nomis","2014-05","20720",60
281,"Nomis","2014-05","20721",130
281,"Nomis","2014-05","20722",45
281,"Nomis","2014-05","20723",10
281,"Nomis","2014-05","20724",185
281,"Nomis","2014-05","20725",40
281,"Nomis","2014-05","20726",40
281,"Nomis","2014-05","20727",65
281,"Nomis","2014-05","20728",45
281,"Nomis","2014-05","20729",100
281,"Nomis","2014-05","20730",115
281,"Nomis","2014-05","20731",70
281,"Nomis","2014-05","20732",70
281,"Nomis","2014-05","20733",110
281,"Nomis","2014-05","20734",115
282,"Nomis","2014-05","20718",105
282,"Nomis","2014-05","20719",145
282,"Nomis","2014-05","20720",155
282,"Nomis","2014-05","20721",315
282,"Nomis","2014-05","20722",115
282,"Nomis","2014-05","20723",90
282,"Nomis","2014-05","20724",405
282,"Nomis","2014-05","20725",135
282,"Nomis","2014-05","20726",130
282,"Nomis","2014-05","20727",120
282,"Nomis","2014-05","20728",125
282,"Nomis","2014-05","20729",200
282,"Nomis","2014-05","20730",220
282,"Nomis","2014-05","20731",230
282,"Nomis","2014-05","20732",155
282,"Nomis","2014-05","20733",390
282,"Nomis","2014-05","20734",330
283,"Nomis","2014-05","20718",620
283,"Nomis","2014-05","20719",665
283,"Nomis","2014-05","20720",840
283,"Nomis","2014-05","20721",1590
283,"Nomis","2014-05","20722",695
283,"Nomis","2014-05","20723",520
283,"Nomis","2014-05","20724",2080
283,"Nomis","2014-05","20725",645
283,"Nomis","2014-05","20726",725
283,"Nomis","2014-05","20727",670
283,"Nomis","2014-05","20728",635
283,"Nomis","2014-05","20729",1005
283,"Nomis","2014-05","20730",1175
283,"Nomis","2014-05","20731",1205
283,"Nomis","2014-05","20732",960
283,"Nomis","2014-05","20733",1845
283,"Nomis","2014-05","20734",1605
284,"Nomis","2014-05","20718",415
284,"Nomis","2014-05","20719",405
284,"Nomis","2014-05","20720",550
284,"Nomis","2014-05","20721",1080
284,"Nomis","2014-05","20722",470
284,"Nomis","2014-05","20723",335
284,"Nomis","2014-05","20724",1195
284,"Nomis","2014-05","20725",395
284,"Nomis","2014-05","20726",415
284,"Nomis","2014-05","20727",365
284,"Nomis","2014-05","20728",295
284,"Nomis","2014-05","20729",605
284,"Nomis","2014-05","20730",710
284,"Nomis","2014-05","20731",795
284,"Nomis","2014-05","20732",560
284,"Nomis","2014-05","20733",1320
284,"Nomis","2014-05","20734",1145
285,"Nomis","2014-05","20718",290
285,"Nomis","2014-05","20719",355
285,"Nomis","2014-05","20720",415
285,"Nomis","2014-05","20721",805
285,"Nomis","2014-05","20722",310
285,"Nomis","2014-05","20723",230
285,"Nomis","2014-05","20724",1170
285,"Nomis","2014-05","20725",340
285,"Nomis","2014-05","20726",380
285,"Nomis","2014-05","20727",420
285,"Nomis","2014-05","20728",435
285,"Nomis","2014-05","20729",605
285,"Nomis","2014-05","20730",690
285,"Nomis","2014-05","20731",585
285,"Nomis","2014-05","20732",525
285,"Nomis","2014-05","20733",810
285,"Nomis","2014-05","20734",750
286,"Nomis","2014-05","20718",105
286,"Nomis","2014-05","20719",115
286,"Nomis","2014-05","20720",110
286,"Nomis","2014-05","20721",230
286,"Nomis","2014-05","20722",115
286,"Nomis","2014-05","20723",70
286,"Nomis","2014-05","20724",335
286,"Nomis","2014-05","20725",105
286,"Nomis","2014-05","20726",120
286,"Nomis","2014-05","20727",80
286,"Nomis","2014-05","20728",80
286,"Nomis","2014-05","20729",120
286,"Nomis","2014-05","20730",165
286,"Nomis","2014-05","20731",160
286,"Nomis","2014-05","20732",110
286,"Nomis","2014-05","20733",260
286,"Nomis","2014-05","20734",195
287,"Nomis","2014-05","20718",225
287,"Nomis","2014-05","20719",245
287,"Nomis","2014-05","20720",290
287,"Nomis","2014-05","20721",580
287,"Nomis","2014-05","20722",250
287,"Nomis","2014-05","20723",160
287,"Nomis","2014-05","20724",810
287,"Nomis","2014-05","20725",195
287,"Nomis","2014-05","20726",220
287,"Nomis","2014-05","20727",220
287,"Nomis","2014-05","20728",260
287,"Nomis","2014-05","20729",360
287,"Nomis","2014-05","20730",500
287,"Nomis","2014-05","20731",420
287,"Nomis","2014-05","20732",285
287,"Nomis","2014-05","20733",685
287,"Nomis","2014-05","20734",595
288,"Nomis","2014-05","20718",285
288,"Nomis","2014-05","20719",360
288,"Nomis","2014-05","20720",370
288,"Nomis","2014-05","20721",750
288,"Nomis","2014-05","20722",310
288,"Nomis","2014-05","20723",240
288,"Nomis","2014-05","20724",1010
288,"Nomis","2014-05","20725",335
288,"Nomis","2014-05","20726",395
288,"Nomis","2014-05","20727",345
288,"Nomis","2014-05","20728",315
288,"Nomis","2014-05","20729",530
288,"Nomis","2014-05","20730",555
288,"Nomis","2014-05","20731",530
288,"Nomis","2014-05","20732",480
288,"Nomis","2014-05","20733",825
288,"Nomis","2014-05","20734",725
289,"Nomis","2014-05","20718",235
289,"Nomis","2014-05","20719",195
289,"Nomis","2014-05","20720",295
289,"Nomis","2014-05","20721",535
289,"Nomis","2014-05","20722",215
289,"Nomis","2014-05","20723",150
289,"Nomis","2014-05","20724",630
289,"Nomis","2014-05","20725",215
289,"Nomis","2014-05","20726",230
289,"Nomis","2014-05","20727",250
289,"Nomis","2014-05","20728",185
289,"Nomis","2014-05","20729",310
289,"Nomis","2014-05","20730",380
289,"Nomis","2014-05","20731",405
289,"Nomis","2014-05","20732",285
289,"Nomis","2014-05","20733",625
289,"Nomis","2014-05","20734",555
290,"Nomis","2014-05","20718",65
290,"Nomis","2014-05","20719",75
290,"Nomis","2014-05","20720",120
290,"Nomis","2014-05","20721",250
290,"Nomis","2014-05","20722",120
290,"Nomis","2014-05","20723",85
290,"Nomis","2014-05","20724",250
